f1 f2
36.1271676301  0.0935368043088
36.6473988439  0.0917594254937
37.6878612717  0.0896588868941
38.7283236994  0.0865888689408
40.0289017341  0.083842010772
41.5895953757  0.0807719928187
42.8901734104  0.0778635547576
44.710982659  0.0747935368043
46.5317919075  0.0718850987433
48.612716763  0.0689766606822
50.4335260116  0.0660682226212
52.5144508671  0.0638061041293
54.8554913295  0.0610592459605
56.936416185  0.0581508078995
60.5780346821  0.0552423698384
63.9595375723  0.0524955116697
66.8208092486  0.0499102333932
69.9421965318  0.047486535009
73.5838150289  0.0453859964093
77.4855491329  0.0429622980251
81.387283237  0.0408617594255
85.8092485549  0.0385996409336
89.9710982659  0.0366606822262
94.3930635838  0.0348833034111
99.8554913295  0.0331059245961
105.057803468  0.031328545781
110.520231214  0.0297127468582
115.722543353  0.0284201077199
121.445086705  0.027289048474
126.387283237  0.0259964093357
131.329479769  0.025026929982
137.052023121  0.0238958707361
142.774566474  0.0230879712747
148.497109827  0.022118491921
155.260115607  0.020987432675
161.502890173  0.0201795332136
168.005780347  0.0193716337522
173.988439306  0.0187253141831
179.450867052  0.0182405745063
181.791907514  0.0182405745063
184.132947977  0.018078994614
