cost emission
600.291970803  0.219077919441
600.467153285  0.21859494929
600.525547445  0.217936155433
600.99270073  0.216531104723
601.226277372  0.213105299719
601.576642336  0.212886065127
601.810218978  0.21191999658
601.868613139  0.211305126588
602.452554745  0.210163747315
602.97810219  0.209725085764
602.919708029  0.209110087527
603.03649635  0.208451357792
603.97080292  0.208320612155
604.145985401  0.206783469237
604.788321168  0.206784174584
604.96350365  0.206213356702
605.138686131  0.205510767225
605.547445255  0.204940205833
606.072992701  0.204501544282
606.656934307  0.203887251392
607.182481752  0.203536437571
608.233576642  0.20283480993
608.700729927  0.202483931987
608.759124088  0.201956909726
609.518248175  0.20156242853
610.218978102  0.200948263885
610.510948905  0.200509345844
611.270072993  0.199983093052
612.02919708  0.199412916395
612.671532847  0.199237926281
613.605839416  0.199151104509
614.072992701  0.198712378835
614.656934307  0.198493400733
615.299270073  0.198142715157
615.708029197  0.197835696957
616.700729927  0.197836787039
617.109489051  0.197310149512
618.102189781  0.19687200094
619.328467153  0.196873347512
619.912408759  0.196522597813
620.496350365  0.196435391307
622.715328467  0.196042513172
623.766423358  0.195516580992
625.459854015  0.195210973485
627.97080292  0.194994111423
629.372262774  0.19473210717
633.051094891  0.194560451422
634.569343066  0.194386423144
639.182481752  0.194347564951
